filename,raga,rmse,chroma_stft,spec_cent,spec_bw,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18
Ragam Tanam Pallavi.mp3.mp3_chunk176,Ṣanmukhapriya,0.05706917,0.2891758,908.6326377391458,1243.3852559307334,-313.09927,137.0518,-2.4695003,25.546427,21.220766,6.6778045,-3.7989159,10.136626,-12.37734,-6.9708815,6.4659123,-1.6426221,1.0457253,-3.6243062,-2.2739644,-5.534031,-3.0714126,-4.7409143,-5.7612257
Ragam Tanam Pallavi.mp3.mp3_chunk177,Ṣanmukhapriya,0.06511487,0.26640368,946.9259611991007,1268.217586286659,-298.47595,138.63757,-8.25361,27.546347,25.237177,7.226957,-7.063942,13.624923,-13.993007,-6.220203,8.859525,-4.001867,-0.3656175,-4.274393,-1.5235898,-5.559575,-2.9116797,-6.708035,-7.294051
Ragam Tanam Pallavi.mp3.mp3_chunk178,Ṣanmukhapriya,0.073951334,0.29920936,937.3510264225989,1250.026345360552,-272.8994,151.88118,-16.097057,32.620228,20.020136,11.04875,-10.507751,10.395166,-11.390743,-6.0767493,8.314995,-2.616667,0.06768211,-1.7522926,-0.65368813,-4.6479707,0.66727924,-6.7943482,-6.4447103
Ragam Tanam Pallavi.mp3.mp3_chunk179,Ṣanmukhapriya,0.07466443,0.3147574,1042.5724558385068,1317.4179035046911,-245.72925,150.51111,-18.131672,27.551535,10.799264,10.335321,-11.75497,5.7174582,-10.723026,-9.165113,5.620836,-3.934171,0.35779902,-1.2176113,-3.643983,-4.6392694,0.027171038,-7.813716,-7.071904
Ragam Tanam Pallavi.mp3.mp3_chunk180,Ṣanmukhapriya,0.0730674,0.30048293,1142.352419920392,1381.1478608282346,-244.06366,143.36392,-21.375069,27.229084,7.396828,10.116,-13.434356,6.7120423,-11.157542,-6.994792,5.877422,-5.1511946,0.06187127,-3.025996,-4.232051,-5.9867315,-2.5285723,-9.806607,-6.128663
Ragam Tanam Pallavi.mp3.mp3_chunk181,Ṣanmukhapriya,0.07757379,0.32278642,1185.1293786425467,1409.7489120968464,-227.22581,146.11488,-25.246305,29.94122,4.3194537,12.824385,-14.635004,7.3097496,-12.520233,-4.33164,6.9480653,-3.1314764,0.26915428,-3.8545692,-3.365903,-6.815015,0.22126803,-9.142693,-2.0302973
Ragam Tanam Pallavi.mp3.mp3_chunk182,Ṣanmukhapriya,0.08500993,0.33288977,1152.446605815094,1384.062549716018,-223.5437,147.14926,-23.247799,29.716368,3.6618426,13.779847,-12.715964,4.3926387,-12.208188,-6.8398256,6.224103,-1.8158711,0.6961872,-3.7396111,-2.9337034,-5.785705,-0.15546401,-7.168311,-2.2969532
Ragam Tanam Pallavi.mp3.mp3_chunk183,Ṣanmukhapriya,0.08916942,0.31316978,1128.1258165008758,1330.4200087017073,-234.57101,141.90913,-24.647284,25.650541,4.201956,10.285814,-10.789195,4.512636,-11.613414,-7.76049,6.6366196,-0.5713816,0.024495175,-3.9862912,-2.1467226,-6.186697,-2.5178728,-6.269201,-4.2518935
Ragam Tanam Pallavi.mp3.mp3_chunk184,Ṣanmukhapriya,0.06975895,0.28402856,1075.6883555387412,1275.3364398185217,-283.6903,128.41469,-13.777604,20.80555,8.884255,5.0343113,-6.4448323,2.6965559,-7.5033264,-5.8652587,2.3329582,-1.1338786,-1.6124498,-4.918886,-3.207905,-5.0395083,-2.8587005,-3.9826846,-1.0946145
Ragam Tanam Pallavi.mp3.mp3_chunk185,Ṣanmukhapriya,0.053844966,0.28045428,941.1613091136619,1206.9483368831584,-331.4327,123.92677,3.4919949,22.52694,16.89896,3.296674,-1.1629,-1.0638505,-2.1656935,-3.5550232,-3.2676091,-1.5455768,-2.773326,-5.3527184,-4.991926,-4.719086,-2.5840056,-0.51681745,3.1731079
Ragam Tanam Pallavi.mp3.mp3_chunk186,Ṣanmukhapriya,0.052978326,0.2650732,965.7853811762124,1206.96312244899,-330.27258,137.53052,-9.497203,30.082872,14.333909,3.836425,-3.045207,-0.61360353,-0.33726704,-1.341286,-2.23483,0.506944,-1.6993238,-5.755061,-3.6118152,-4.1663866,-0.38307238,0.92851245,4.22294
Ragam Tanam Pallavi.mp3.mp3_chunk187,Ṣanmukhapriya,0.049920533,0.25196442,1080.642378330791,1268.0583459474535,-327.95712,127.81419,-13.670842,32.250298,12.853038,2.9995334,-4.5443525,-0.9625352,0.01602584,-2.35496,0.18465818,5.061527,3.2683804,0.7114749,3.5162573,2.578043,0.31699526,-2.8593335,0.7990284
Ragam Tanam Pallavi.mp3.mp3_chunk188,Ṣanmukhapriya,0.042596497,0.26516312,1127.5884214744524,1325.4361704274168,-339.94867,114.68855,-6.928206,31.33524,16.744516,1.4384007,-3.228855,-1.5370283,-2.1856697,-2.4044225,4.862506,10.143229,10.594714,8.019763,6.6353583,4.067253,-1.9756896,-3.978239,0.31792212
Ragam Tanam Pallavi.mp3.mp3_chunk189,Ṣanmukhapriya,0.036923192,0.26466456,1223.478419095419,1385.0210895454393,-341.71445,110.84493,-7.65981,30.466627,14.07346,1.2429774,-3.749794,-2.4023588,-2.5815368,-0.8208166,6.2342057,11.864158,12.316506,6.4802985,1.5940788,-1.0571355,-4.0698237,-3.5466244,1.6652182
Ragam Tanam Pallavi.mp3.mp3_chunk190,Ṣanmukhapriya,0.04746361,0.28087944,1174.8885628314129,1359.3114409687355,-316.45895,132.08063,-18.172722,35.603844,6.7200093,7.543148,-5.058072,1.6428771,-1.1921817,0.20283586,3.3445904,9.146193,8.458983,3.2272594,1.2277585,-1.057402,-0.73681885,-4.5171566,1.7666448
Ragam Tanam Pallavi.mp3.mp3_chunk191,Ṣanmukhapriya,0.06262519,0.288329,1093.062801981524,1296.1146442601043,-269.18045,138.94771,-15.416685,23.080929,6.987741,4.8134375,-3.8654125,-1.0485802,-0.5007313,-4.0831747,-0.83143127,3.7169983,3.2565594,1.0295624,-1.1574576,-0.6476692,-0.05748671,-3.1136143,-0.8307571
Ragam Tanam Pallavi.mp3.mp3_chunk192,Ṣanmukhapriya,0.069657706,0.3033082,1156.3045575191716,1323.5190217993652,-262.3183,139.68713,-16.375198,22.42047,4.5274067,6.721317,-3.0723186,-0.6710021,-2.1802323,-6.3211503,-3.1739497,2.2177465,2.701702,0.63611245,-1.6059272,-3.128967,-2.8375413,-6.1247973,-2.6594324
Ragam Tanam Pallavi.mp3.mp3_chunk193,Ṣanmukhapriya,0.0476832,0.3464928,1133.5353810218828,1361.1293634946,-322.0492,119.72932,-2.5959136,20.065786,10.184438,6.616986,1.5997964,2.8985775,-4.514471,-5.499839,-0.67522633,2.0184872,3.6067936,2.8150446,0.60742253,-3.2123573,-2.2029588,-1.7614694,1.1371435
Ragam Tanam Pallavi.mp3.mp3_chunk194,Ṣanmukhapriya,0.035226658,0.33457825,1008.1063994026451,1314.4606713737676,-369.19278,129.3636,-7.3002477,24.956312,17.482878,6.573274,1.8149552,9.170058,-10.312375,-3.1410275,6.274202,1.9892918,4.0328913,4.764765,0.2969566,-4.3349156,1.3891349,-0.10338836,2.271558
Ragam Tanam Pallavi.mp3.mp3_chunk195,Ṣanmukhapriya,0.049525116,0.33413285,863.2427721636049,1232.8960410451557,-340.6767,144.40105,-9.047664,27.175058,24.106766,11.562702,2.3345807,13.797117,-9.51405,-0.19706315,11.73507,4.2534914,4.985687,6.6913633,0.8133013,-3.2930102,3.8859746,-2.982628,-1.484322
Ragam Tanam Pallavi.mp3.mp3_chunk196,Ṣanmukhapriya,0.05386969,0.34688237,859.0813129570741,1199.2036771884361,-322.79733,145.67334,-7.6782107,20.800177,25.892174,10.248913,0.46245658,10.251294,-8.956215,-1.102154,13.0122385,4.471595,3.067983,3.590369,1.1047031,-2.5244775,1.7370749,-4.0936456,-4.570739
Ragam Tanam Pallavi.mp3.mp3_chunk197,Ṣanmukhapriya,0.05543708,0.31668591,934.1133860356243,1225.4950222769196,-311.52115,145.77132,-12.517003,21.675636,22.773561,7.8615217,-4.171409,8.073535,-11.042582,-2.8084202,12.576843,1.7300279,-0.3996162,-0.5782774,0.17092529,-3.412997,0.33226353,-5.8872924,-6.208075
Ragam Tanam Pallavi.mp3.mp3_chunk198,Ṣanmukhapriya,0.061364535,0.2930368,927.2650549328717,1245.977730563136,-312.9873,138.28021,-5.4135036,24.022678,21.169523,7.0595794,-5.081066,9.171302,-8.209288,-4.192845,7.6322856,-2.7138393,-1.9408133,-2.6837661,-2.7971697,-4.0908303,-0.12373593,-5.3433976,-5.177964
Ragam Tanam Pallavi.mp3.mp3_chunk199,Ṣanmukhapriya,0.06641441,0.2797894,943.7868300915773,1241.9227349613996,-303.7287,137.8004,-9.782648,25.017962,21.559229,8.139619,-8.454307,8.6047325,-5.795321,-5.930991,5.029402,-4.9711304,-3.1057801,-2.554244,-3.964816,-5.543265,-1.8492968,-5.9261446,-5.673268
Ragam Tanam Pallavi.mp3.mp3_chunk200,Ṣanmukhapriya,0.06801367,0.28060514,1088.8121811578249,1340.7256725492607,-279.96622,130.74054,-15.742438,26.010809,18.047485,8.162191,-10.524107,8.964564,-7.602432,-5.8963003,9.127384,-3.905234,-1.9022492,-2.274891,-2.8108406,-4.263986,-2.96673,-7.587156,-7.2309523
Ragam Tanam Pallavi.mp3.mp3_chunk201,Ṣanmukhapriya,0.07252268,0.2835497,1258.6824221033694,1454.9421048383658,-255.10805,125.88879,-23.46817,27.615032,10.205344,9.438029,-14.997155,10.598633,-11.729828,-4.9671445,11.02956,-5.4399595,-2.2067337,-4.485896,-3.724044,-5.7930627,-3.2709055,-11.567132,-6.2413893
Ragam Tanam Pallavi.mp3.mp3_chunk202,Ṣanmukhapriya,0.08035055,0.30027318,1279.1001916715563,1468.1390273056136,-227.48549,135.65848,-32.16289,28.567772,5.8055015,13.427799,-18.663475,10.263662,-13.81224,-3.235598,11.722809,-4.7074237,-3.165728,-4.199163,-3.5466504,-7.6654525,-1.226143,-14.815218,-4.5832
Ragam Tanam Pallavi.mp3.mp3_chunk203,Ṣanmukhapriya,0.0861375,0.3381734,1126.760554741827,1379.8216073354479,-224.54315,148.01802,-23.317703,26.94463,8.677831,14.438288,-13.333997,9.355434,-10.424923,-3.3838897,10.629802,-2.0376172,-1.0954486,-2.193803,-1.7954232,-5.522688,-0.38764405,-11.285841,-4.153566
Ragam Tanam Pallavi.mp3.mp3_chunk204,Ṣanmukhapriya,0.098017395,0.3285575,1169.789140868002,1383.7315527078283,-208.88545,147.81825,-26.018908,25.383877,2.1595626,16.928844,-11.537957,12.344642,-11.268083,-2.2081354,8.932773,-2.2274356,-0.85009444,-5.9164557,-3.0052295,-5.2930527,-0.68597883,-6.7200575,3.6412754
Ragam Tanam Pallavi.mp3.mp3_chunk205,Ṣanmukhapriya,0.114365004,0.33005717,1261.0322147676416,1451.9930809161874,-183.53204,144.15654,-32.51974,27.308401,-4.002186,18.949383,-13.261894,13.128106,-12.573166,-1.3362277,10.125946,-2.0240135,0.3230741,-7.455365,-4.2594204,-4.265659,1.163543,-6.776848,6.8807125
Ragam Tanam Pallavi.mp3.mp3_chunk206,Ṣanmukhapriya,0.073975734,0.30763546,1340.4385291469307,1448.7212100190827,-272.1169,119.219086,-23.363504,19.304537,2.0245366,8.896155,-12.808694,2.605643,-10.6503105,-6.1686163,4.9760227,-0.716385,-1.1282711,-4.4174447,-2.4270606,-3.536503,3.2568328,0.47406894,5.894035
Ragam Tanam Pallavi.mp3.mp3_chunk207,Ṣanmukhapriya,0.035240054,0.26678005,1267.7161228848588,1363.3033368078047,-364.0358,104.58006,-11.183628,15.262712,9.724285,0.40520757,-8.014572,-4.2263765,-8.180738,-9.049421,-1.8814245,0.515438,-2.929961,-2.83422,-1.6123738,-3.9484727,4.603283,9.410322,9.494062
Ragam Tanam Pallavi.mp3.mp3_chunk208,Ṣanmukhapriya,0.046139654,0.2863774,1017.847620466054,1246.0625761682384,-352.16763,117.87676,-3.4122102,19.639128,14.528169,1.4581085,-3.9724586,-1.3475709,-3.6445527,-5.955873,-2.9825208,0.5803745,-2.141834,-1.8709061,-2.4012053,-3.6447463,5.006477,6.715388,8.368098
Ragam Tanam Pallavi.mp3.mp3_chunk209,Ṣanmukhapriya,0.051061943,0.26202837,936.790842597598,1162.3410623462216,-343.4961,126.71135,-3.6626725,17.630968,15.674339,1.5692605,-4.0052133,-0.1425853,-1.3468677,-3.7694552,-1.3000267,-0.6117602,-3.9405544,-2.9153998,-3.2634428,-4.169623,1.2967695,0.09217518,1.0355011
Ragam Tanam Pallavi.mp3.mp3_chunk210,Ṣanmukhapriya,0.05900832,0.2508032,893.3588844401627,1110.366299743838,-334.096,139.47899,-6.4696236,17.63778,14.623718,2.5953693,-3.948306,1.1374716,0.37786335,-3.802531,-2.5077996,-1.0242603,-5.8502183,-6.110648,-4.4613614,-4.777131,1.0042585,-0.9697237,-2.411376
Ragam Tanam Pallavi.mp3.mp3_chunk211,Ṣanmukhapriya,0.055778734,0.28232932,949.7057919717342,1203.630063526712,-333.99936,134.04428,-4.142199,24.080906,13.859821,4.9599404,-2.4208624,2.1452768,1.1761283,-3.8160949,-0.311288,5.6950326,3.6196923,3.2001364,0.703406,-4.239322,0.1960609,-0.7186901,0.17798038
Ragam Tanam Pallavi.mp3.mp3_chunk212,Ṣanmukhapriya,0.04392612,0.27048063,1130.7906156720899,1342.5935355441409,-339.60315,126.098915,-8.106462,27.61292,6.327654,6.1849613,-4.7426004,1.272181,-1.8544915,-1.729125,7.447445,14.269169,13.134557,9.755831,1.0715313,-6.4205604,-2.2369094,-3.7330363,1.978732
Ragam Tanam Pallavi.mp3.mp3_chunk213,Ṣanmukhapriya,0.05512189,0.25873637,1163.863384180565,1349.6378577545968,-299.25305,130.42073,-12.556698,24.459213,2.4129128,4.3382726,-5.4575768,-1.4839889,-1.6871873,-1.1096982,9.078076,14.46496,10.55486,5.858451,-3.5623837,-7.2859893,-1.7101489,-3.9539516,0.82721394
Ragam Tanam Pallavi.mp3.mp3_chunk214,Ṣanmukhapriya,0.08148549,0.30240595,1070.5306927550803,1300.010459203077,-252.7996,146.44453,-18.9894,27.290876,1.2096592,7.444605,-5.366948,-0.563125,-1.9259043,-2.381859,4.306377,10.54402,7.070367,3.3502004,-2.4358866,-6.152195,0.35650426,-4.896382,-0.6222758
Ragam Tanam Pallavi.mp3.mp3_chunk215,Ṣanmukhapriya,0.08424407,0.3406117,1105.9424055910572,1341.9268247295217,-270.5137,136.36668,-10.604534,23.313736,4.320581,8.608385,-4.26439,0.73195475,-3.4914963,-4.7321,1.6077061,6.3921013,3.805825,1.9656134,-1.4601461,-4.1093197,1.0831037,-4.030655,-0.09237548
Ragam Tanam Pallavi.mp3.mp3_chunk216,Ṣanmukhapriya,0.05373765,0.30930457,991.2631668761488,1279.7103897512184,-344.01663,117.49359,6.554783,19.072214,16.263382,6.628993,-2.8938794,1.1833512,-6.277627,-6.073352,1.5371789,1.5824322,-1.4632671,0.5623337,-0.40850717,-3.5182033,-0.07915919,-1.9003339,-1.6198443
Ragam Tanam Pallavi.mp3.mp3_chunk217,Ṣanmukhapriya,0.0439445,0.2701892,793.1432560179437,1158.8490437809808,-377.3754,130.65056,7.116897,19.933914,27.090708,5.9439116,-3.0553155,6.164912,-9.15641,-6.200792,4.9406605,-1.1390202,-3.9276052,-2.0085068,-0.5634787,-6.2724,-1.5843402,-1.5615735,-3.105885
Ragam Tanam Pallavi.mp3.mp3_chunk218,Ṣanmukhapriya,0.051808797,0.27847645,827.7639567982294,1195.2358177697556,-350.7703,138.02843,1.4872868,21.615698,27.441252,6.5972366,-4.8612704,12.225091,-8.800566,-5.5449624,7.5969033,-0.544235,-3.2863278,-2.0737345,-0.5247944,-7.7671776,-0.324966,-1.8465157,-3.6190896
Ragam Tanam Pallavi.mp3.mp3_chunk219,Ṣanmukhapriya,0.04962807,0.2881958,906.9878153592415,1255.9553720447661,-334.18826,142.39694,-3.9093752,23.586285,24.223322,6.223549,-6.3775215,14.965657,-8.132399,-5.985403,6.5851455,-1.9101456,-1.8539008,-2.2440612,-1.1852235,-7.3553033,0.5040871,-3.14236,-5.376124
Ragam Tanam Pallavi.mp3.mp3_chunk220,Ṣanmukhapriya,0.051447462,0.27398327,990.8158257680637,1314.666865665195,-326.26978,137.80412,-8.007775,29.983946,23.065046,6.680871,-11.405516,16.684443,-8.083752,-8.258476,6.5175357,-4.098852,0.3862684,-3.2863963,-2.2058067,-5.474026,-0.7540952,-6.4766726,-6.8432436
Ragam Tanam Pallavi.mp3.mp3_chunk221,Ṣanmukhapriya,0.05251617,0.23688683,1133.491007951014,1381.638842819709,-317.6359,127.514404,-14.673387,33.262474,19.140175,7.1758766,-15.013964,15.117233,-12.617259,-8.765814,8.190564,-4.5620594,-0.21312758,-6.059473,-2.7808168,-5.4611955,-0.85000986,-7.8048706,-9.173026
Ragam Tanam Pallavi.mp3.mp3_chunk222,Ṣanmukhapriya,0.05393551,0.23086353,1239.1466265003098,1415.6424644203737,-303.856,130.0002,-24.587833,35.06683,11.956285,11.9166,-17.688995,13.480784,-16.181366,-8.671939,7.806095,-5.5546412,-1.84702,-7.14299,-2.8217838,-8.443718,-1.8091311,-8.577963,-5.6310062
Ragam Tanam Pallavi.mp3.mp3_chunk223,Ṣanmukhapriya,0.056398373,0.24259253,1227.7715879465056,1438.1557676030516,-291.22214,129.41779,-19.933966,31.74757,13.759593,10.766606,-15.49473,12.764811,-13.317582,-7.2197204,7.6029797,-5.729306,0.109292515,-5.370111,-3.1952531,-8.830981,-3.8392038,-9.623638,-3.6692326
Ragam Tanam Pallavi.mp3.mp3_chunk224,Ṣanmukhapriya,0.061691545,0.2590791,1281.371230725011,1487.781214002085,-270.26553,131.2043,-22.755644,27.750229,8.78839,11.880421,-17.026134,15.388191,-13.899065,-3.8857732,8.79159,-7.5034876,0.9626489,-6.0447407,-2.6648803,-8.809918,-3.7321506,-9.797008,-1.5928645
Ragam Tanam Pallavi.mp3.mp3_chunk225,Ṣanmukhapriya,0.06320699,0.3097112,1239.7005454795465,1460.720755744877,-258.84744,139.52274,-23.720678,23.800373,5.9786034,13.404769,-15.468192,15.90456,-12.430078,-3.902628,9.43516,-6.2805505,-0.06541596,-4.7772303,-1.7983841,-9.296207,-3.1531696,-8.543465,0.33511022
Ragam Tanam Pallavi.mp3.mp3_chunk226,Ṣanmukhapriya,0.070463896,0.34310034,1057.2164665656794,1377.92692047535,-263.02405,144.98447,-11.553634,22.385942,11.940591,13.113632,-8.340089,12.246692,-9.441929,-5.3856087,9.251188,-1.7135359,-0.33981153,-1.0833243,-0.19619061,-8.316661,-1.6904705,-5.891288,-3.0118651
Ragam Tanam Pallavi.mp3.mp3_chunk227,Ṣanmukhapriya,0.063822575,0.30101934,1091.0200608070738,1359.6760869968796,-292.81628,132.85193,-7.2297583,22.340334,11.335623,8.807206,-7.914955,6.413422,-10.004009,-7.6452017,6.0891957,-0.6474182,-2.5856838,-2.3453279,1.1264522,-5.138111,-0.2176842,-3.0795135,-3.9405458
Ragam Tanam Pallavi.mp3.mp3_chunk228,Ṣanmukhapriya,0.0445806,0.26603997,1145.6136370164381,1331.31917539282,-326.34274,121.1499,-4.633859,21.31991,11.087714,3.329779,-5.664732,1.1062509,-6.460961,-8.063403,0.4619136,0.9872435,-1.6602175,-1.1525375,0.9777656,-4.4643073,-2.6764975,-3.0206912,-2.1784976
Ragam Tanam Pallavi.mp3.mp3_chunk229,Ṣanmukhapriya,0.046361193,0.2857801,1074.5945676326069,1301.8289093224028,-335.11914,127.78164,-5.4881535,28.432198,11.516524,6.902662,-3.0112538,3.8776965,-2.0805058,-5.0887346,-0.40073115,4.9954095,4.434068,4.527661,3.4666626,-4.1333857,-1.1511902,-0.6889555,2.4928014
Ragam Tanam Pallavi.mp3.mp3_chunk230,Ṣanmukhapriya,0.05108361,0.2677068,1089.8752466239418,1324.1142716022168,-334.97324,120.187225,-3.4081635,32.04229,9.960847,8.176847,-1.4243925,4.2918096,-1.1632342,-2.4171429,7.644255,14.118767,12.914032,8.281314,2.0195417,-5.3897705,-1.7102326,-0.9209745,0.86308914
Ragam Tanam Pallavi.mp3.mp3_chunk231,Ṣanmukhapriya,0.05280343,0.25645167,1142.9017433776567,1352.0351319159372,-313.77618,123.4227,-7.384182,28.426386,6.291391,7.282414,-2.651334,2.4730046,-0.9777278,-2.502564,8.174009,14.585336,11.752402,5.2651134,-2.4895751,-6.7317266,-1.8881468,-2.8489761,-0.95067245
Ragam Tanam Pallavi.mp3.mp3_chunk232,Ṣanmukhapriya,0.057968028,0.26423076,1158.2150633631343,1367.067758393877,-282.74377,135.76117,-14.220815,25.833422,1.170343,7.047871,-4.7055206,1.461016,-0.08243278,-3.1905794,5.5445266,12.080808,6.858459,0.93810666,-4.165756,-5.090001,0.68400985,-2.085823,0.3242805
Ragam Tanam Pallavi.mp3.mp3_chunk233,Ṣanmukhapriya,0.08000213,0.275398,1116.9435532401865,1341.9737488424164,-265.60202,131.61833,-9.041102,25.8003,4.088017,6.4000483,-2.8901234,-0.9156821,0.49939257,-3.6083705,7.849354,15.702079,10.098166,3.6989138,-3.7049127,-5.463407,-1.1998533,-2.0612347,0.21961357
Ragam Tanam Pallavi.mp3.mp3_chunk234,Ṣanmukhapriya,0.08123314,0.27963215,1139.776363461686,1362.256236135407,-271.17612,125.8218,-11.062378,23.07778,9.4296255,6.34235,-7.6423354,3.4162621,-4.507573,-5.4264545,5.7305365,6.977281,5.0267963,1.9025161,-3.106103,-8.204964,-3.0622542,-6.0304494,-1.4771115
Ragam Tanam Pallavi.mp3.mp3_chunk235,Ṣanmukhapriya,0.07657989,0.29728878,1148.1476502365656,1394.9677543198598,-256.96204,139.46234,-20.574707,22.448574,5.4731197,7.8434916,-15.44589,11.000591,-10.200423,-7.7370863,3.8746698,-0.47921896,-1.6611124,-2.1478276,-2.6786516,-11.877074,-1.9198952,-9.979675,-5.79914
Ragam Tanam Pallavi.mp3.mp3_chunk236,Ṣanmukhapriya,0.0853478,0.31727797,1072.281806748072,1369.3843740497484,-231.43875,152.39655,-19.394388,23.259026,2.2359724,9.57773,-16.300808,13.090503,-10.018054,-9.650838,4.060121,1.3356601,-0.88390875,-0.7103616,-1.451567,-11.594506,0.29209945,-10.3423,-8.233827
Ragam Tanam Pallavi.mp3.mp3_chunk237,Ṣanmukhapriya,0.08074614,0.32368445,1136.9546757632713,1388.7448720960062,-225.27017,150.48499,-24.537031,22.695566,-0.46747035,10.568465,-16.32713,10.358062,-11.761573,-9.171106,4.496732,0.15721834,-1.5092782,-1.010798,-2.2764328,-10.383526,0.7078579,-12.099269,-5.9595666
Ragam Tanam Pallavi.mp3.mp3_chunk238,Ṣanmukhapriya,0.09019045,0.32381946,1267.352822867789,1458.2683598330643,-201.94775,145.01636,-32.599014,21.573523,-5.654919,14.503529,-18.466413,9.64381,-15.432082,-6.074743,6.895031,-2.0916805,-1.6474152,-5.0804753,-3.6681714,-8.319173,0.93751085,-11.583165,-0.8489625
Ragam Tanam Pallavi.mp3.mp3_chunk239,Ṣanmukhapriya,0.08905045,0.31246045,1239.6314640296594,1451.6087158928008,-207.15121,146.01724,-29.19449,22.396816,-1.1796765,15.822493,-17.307253,12.899182,-15.236986,-5.5285177,7.7599773,-2.3819366,-1.1714636,-5.7917495,-3.6936107,-9.116431,0.24501963,-10.692073,-1.458597
Ragam Tanam Pallavi.mp3.mp3_chunk240,Ṣanmukhapriya,0.08194461,0.3097147,1144.9136115604854,1394.2219641104682,-232.0,148.98114,-24.68258,26.521252,4.6509666,16.642378,-15.102632,13.782348,-11.236763,-5.460126,5.5424232,-1.8013047,-0.054235026,-3.8092475,-3.564466,-11.791718,-1.1677328,-10.8524065,-2.012218
Ragam Tanam Pallavi.mp3.mp3_chunk241,Ṣanmukhapriya,0.09690143,0.30713987,1204.7204537680261,1404.3747486080545,-215.43213,145.67506,-30.98791,27.29607,2.0578446,16.909952,-18.234911,10.611924,-11.325956,-4.4657626,3.6112254,-4.194703,-0.6432535,-6.3992968,-4.6330557,-11.083743,-1.0021076,-10.076138,2.2919762
Ragam Tanam Pallavi.mp3.mp3_chunk242,Ṣanmukhapriya,0.09358973,0.31921482,1250.359752131943,1421.3300654971035,-206.42236,145.77766,-34.730095,24.701578,0.34736025,12.829864,-24.234777,6.7204037,-12.5799055,-7.493092,0.36917293,-6.009156,-3.071547,-8.333862,-5.157712,-11.8857565,-1.7054659,-12.005757,0.32657152
Ragam Tanam Pallavi.mp3.mp3_chunk243,Ṣanmukhapriya,0.08949864,0.32349905,1298.0817426331712,1463.8325055093835,-205.36833,144.58675,-34.679173,24.74905,-0.18916902,9.850581,-31.00751,6.453573,-13.405231,-10.711404,-0.10486133,-5.989219,-4.0718203,-9.231339,-4.6146936,-11.829942,-2.6075232,-13.896709,-3.570505
Ragam Tanam Pallavi.mp3.mp3_chunk244,Ṣanmukhapriya,0.10481436,0.3109262,1339.5251718167463,1487.5288031691582,-190.46587,143.0848,-36.888115,27.89788,-2.5892928,9.733488,-32.411694,8.150308,-16.490074,-10.53015,1.331487,-4.621648,-3.0503235,-9.314593,-3.2341366,-10.728871,-2.125666,-13.105248,-3.9151087
Ragam Tanam Pallavi.mp3.mp3_chunk245,Ṣanmukhapriya,0.10675207,0.31270635,1281.3753165956573,1447.1936338191042,-190.73428,146.19644,-36.22018,27.742628,-0.4320949,11.405724,-30.817047,7.744155,-15.48801,-10.631337,-0.23761591,-5.558884,-2.0291812,-8.563037,-3.4415839,-10.85728,-2.2346847,-11.794027,-2.2931066
Ragam Tanam Pallavi.mp3.mp3_chunk246,Ṣanmukhapriya,0.10243175,0.31033474,1260.418473199912,1461.1543883381103,-198.89275,144.71803,-33.224133,28.854626,4.0352774,13.72535,-31.822342,7.5471306,-13.496838,-10.176324,0.21490648,-6.7424254,-2.2894738,-7.628164,-3.1541288,-10.171327,-0.91301876,-11.095345,-0.5648707
Ragam Tanam Pallavi.mp3.mp3_chunk247,Ṣanmukhapriya,0.111959286,0.32696444,1214.9892672348478,1421.053658314049,-189.61545,148.0031,-29.798096,27.86064,3.434286,10.502083,-26.15795,6.633629,-11.299513,-9.263923,1.288783,-1.3467946,-0.91045755,-6.2858987,-1.3141218,-8.700041,-0.4617961,-9.661172,-3.1352205
Ragam Tanam Pallavi.mp3.mp3_chunk248,Ṣanmukhapriya,0.13140559,0.3386783,1169.9130069428877,1396.4030165667066,-172.82716,154.68884,-29.244812,29.680912,0.88273656,12.994618,-23.72883,7.6580944,-10.88527,-7.3222823,0.8290507,0.80798626,0.7853148,-7.2433953,0.044595156,-8.539429,-0.5529791,-8.098838,-3.090555
Ragam Tanam Pallavi.mp3.mp3_chunk249,Ṣanmukhapriya,0.10298007,0.30007133,1129.874772431456,1376.4922651202983,-221.99062,148.0739,-24.056028,24.327873,4.818775,14.542034,-19.822594,6.0037255,-10.618437,-8.04417,3.2095702,0.048142754,-1.4783078,-6.1540885,-0.28352928,-8.241977,-0.3508484,-6.5762672,-3.8394315
Ragam Tanam Pallavi.mp3.mp3_chunk250,Ṣanmukhapriya,0.047019985,0.28684288,1114.6537118519902,1359.34369927645,-317.0312,129.33287,-4.9261007,10.481177,6.245489,6.777689,-7.477418,0.71256316,-6.9811625,-11.809484,-0.48454052,1.2573955,-3.214982,-3.821134,-1.7366439,-5.7399836,-0.8082277,-2.1828272,-2.581608
